url,type
http://www.uspenie.info/home/orthodox-culture/2011-12-04-07-37-52.html,defacement
ottawacitizen.com/Marc+Lepine+takes+home+Gold+Medal+Plate/5716528/story.html,benign
facebook.com/people/Tony-Blevins/1538018507,benign
http://www.marrrceloandrade.com.br/index.php?option=com_content&view=section&layout=blog&id=10&Itemid=58,defacement
pipl.com/directory/name/Gartland/Bernie,benign
songlyrics.com/walter-hawkins-lyrics/,benign
database-online.4mg.com/cgi/st1.aol,benign
cartoon-factory.com/data/Warner_Bros/,benign
http://extratorrent.cc/torrent_download/4189643/The.Great.Chelsea.Garden.Challenge.S01E01.PDTV.x264-JIVE.mp4+%5Bimass%5D.torrent,benign
http://spmenglishschool.com/picture-palace.html?func=special&sorting=lastcomment,defacement
realestatelaval.com/Pont-Viau-Real-Estate.html,benign
flickr.com/photos/lindastender/2732546862/,benign
stuffaboutnames.com/chris/writers.htm,benign
https://apbfiber.com/openme/24220d200d42d3_18d30d11.exe,malware
hotstocked.com/companies/a/abitibi-consolidated-inc-ABY-56866.html,benign
http://ap.org/Content/Press-Release/2012/AP-announces-coverage-plans-for-2012-election-night,benign
mtv.com/movies/person/982919/personmain.jhtml,benign
msbcollege.edu/locations/minnesota/woodbury/,benign
ultimatecheerleaders.com/2010/10/2010-11-tampa-bay-buccaneers-cheerleaders/,benign
www.nativa.com.uy/wp-content/uploads/2012/03/frms.htm,benign
columbiamissourian.com/stories/2010/02/12/heartland-mens-chorus-sings-mid-missouri/,benign
http://37.49.226.209/bins/hoho.arm5,malware
suraurtaal.com/forums/music-directors-vishal-shekhar-vt404.html,benign
en.wikipedia.org/wiki/Jim_Lynch_(writer),benign
www.mmm3k.net/one/a.php,benign
en.wikipedia.org/wiki/Possession_%28film%29,benign
zimbio.com/Denis+O'Hare/video/pro,benign
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/4b03010c31f94cfa2c9af843d3b5b827/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43655ce8344572ae074267ade4c50d42977a5ce8344572ae074267ade4c50d42977a,benign
facebook.com/pages/Mountain-View-Cemetery/108409749197240,benign
http://spplodz.nazwa.pl/archiwum/2007_10a.php,defacement
artists.robertgenn.com/artist/1355/,benign
922a1e32.whackyvidz.com//,benign
commons.wikimedia.org/wiki/File:Naval_Ensign_of_South_Africa.svg,benign
aaa.si.edu/collections/images/detail/fred-ball-his-studio-1039,benign
www.paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-3585d80a13c0df8.f8e2c70b-login-id-limit-1.5e2637863663d3fa0.b6ba3c73d1f94.2c78a95d883.f8e26366d0b.d7c6a85f943.f685a36478bfg9c.b870a3e45c2b97d6.97f8e2c7login-idc6bv18cmd.emails2you.com/limit-id=4/your-account/updating/uptodate/login.htm,benign
gibson.com/en%2Dus/Lifestyle/News/live%2Dat%2Dknebworth%2D0224/,benign
reunion.com/clarencerousseau/,benign
http://ap.org/Content/AP-In-The-News/2012/AP-apologizes-for-firing-reporter-over-WWII-scoop,benign
worthpoint.com/worthopedia/american-wwi-wwii-aviators-flight-log-115421332,benign
tvguide.com/celebrities/vanessa-marcil/news/191070,benign
indiainfoline.com/,benign
pvmultimedia.net,phishing
morelgobernador.com/https-paysecure-resoultion-ppid=4456.4898879887778954446213254/7f0f0abacff1b92a8a568268ae63d6b3/,benign
kmbz.com/pages/9614714.php,benign
facebook.com/gary.goldman,benign
http://www.suttoncoldfieldearlyyearsforum.co.uk/index.php?option=com_sobi2&sobi2Task=sobi2Details&catid=0&sobi2Id=3&Itemid=53,defacement
http://www.prospectparkquietskies.org/view-complaints.html,defacement
http://www.bukitesveiki.lt/straipsniai-pranesimai/pranesimai?start=8,defacement
holmesdale.net/page.php?id=111&player=19,benign
docstoc.com/docs/10797380/Virgin-Islands-of-the-United-States,benign
www.cpiano.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,benign
https://sites.google.com/view/ih3spaydt/?confirm.html,phishing
columbus-ohio-realty.com/,benign
http://www.dtcbv.nl/component/virtuemart/index.html?page=shop.product_details&category_id=79&flypage=flypage.tpl&product_id=217,defacement
twitter.com/camdyetri,benign
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=mjmbaxpus.battle.net/d3/en/index&amp;app=com-d3,benign
7thundersentertainment.com,phishing
allsportslivestream.wikia.com/wiki/UFC_124_Live_Stream,benign
india-forums.com/celebrity/803/shahana-goswami/,benign
censusfinder.com/texas9.htm,benign
spokeo.com/Mario+Tremblay,benign
nicodimo.com/,benign
bigsoccer.com/forum/forumdisplay.php?f=749,benign
http://www.gypsyspirit.eu/cz/kategorie,defacement
http://hempel-hosting.de/x.txt,defacement
usengineering.com/our-work/markets/central-plants/united-states-courthouse,benign
www.higra.com.br/e.paypal.Inc.www.paypal.com/us/cgi-bin/webscr.htm?cmd=_login-run,benign
chesstalk.info/forum/showthread.php?t=2064,benign
manfamily.org/staunton_family.htm,benign
http://www.jin0044.com/cl/tpl/commonFile/css/jquery-ui/smoothness/jquery-ui-1.8.21.custom.css?v=ver14.32,malware
rewardscanada.ca/aeroplan_info.html,benign
maps.thefullwiki.org/Republican_Party_(United_States),benign
spokeo.com/William+Matos,benign
http://www.barric.co.uk/manufacturing-equipment.htm,defacement
facebook.com/people/Jože-Povšic/100002135814074,benign
http://maybank2u.com.my/mbb_info/m2u/public/promoDetail.do?channelId=PRO-Promotions&cntTypeId=1&cntKey=PRO03.80&programId=PRO02-Cards:AmericanExpress&chCatId=/mbb/Personal/PRO-Promotions,benign
winedining.net/quebec.html,benign
https://pastebin.com/raw/073xvDL8,malware
affiliatealmanac.com/systembanking/24b086c6c66d946ee31d827ac813e271/,benign
nicolebott.girlshopes.com/carlabaron/,benign
belledejour-uk.blogspot.com/,benign
profilecanada.com/companydetail.cfm?company=728714_Spanish_Portuguese_Synagogue_Montral_QC,benign
linkedin.com/in/brucedenham,benign
https://toulousa.com/omg/269EYJSFYHMS.exe,malware
ampmtours.com/bayarearadiostations.html,benign
http://www.webcreators.gr/service-ypologiston/episkeui-mitrikis/63-afairesi-ion.html,defacement
http://lifehacker.com/the-best-way-to-approach-the-what-motivates-you-inte-1704284162,benign
davidjlouie.com/,benign
manta.com/c/mm2z6ml/metro-north-mall,benign
fairhousing.arkansas.gov/index.php?option=lavalys_everest_ultimate_45,benign
facebook.com/antagonylondon,benign
claim-freejangnapergi.000webhostapp.com,phishing
http://www.wu8188.com/cl/js/jquery-ui-1.8.21.custom.min.js?v=ver15.32,malware
'taesx.com/img/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3',benign
https://mitsui-jyuku.mixh.jp/uploads/83N8Mk0.exe,malware
spoke.com/info/cHkpo/OgilvyRenault,benign
apartments.canada.oodle.com/montreal-qc/,benign
http://www.textilexpres.com/TE/index.php?option=com_content&view=category&id=911&Itemid=66&limitstart=15,defacement
http://www.pidloga.com/tarkett/itemid-243.php,defacement
sohelartist.com,phishing
historyorb.com/birthdays/december/4,benign
cbssports.com/mlb/players/playerpage/393508,benign
https://www.swisspost-meinesendungen-express.com/CH624583003/,phishing
philpapers.org/s/Pamela%20L.%20Perrewe,benign
freeman.org/shapiro.htm,benign
http://bleacherreport.com/articles/2463618-us-mens-relay-team-reportedly-stripped-of-2012-medal-for-tyson-gay-doping-case,benign
http://www.learnpolish-online.pl/en/component/customproperties/index.html?tagId=3,defacement
http://coratradecenter.ro/conditii-de-utilizare,defacement
www.habmarketing.com.br/images/stories/ciwork/,benign
luffyyaq.beget.tech,phishing
gdcdd.co,phishing
youtube.com/watch?v=YvyNVjgTcCE,benign
linkedin.com/pub/dwayne-taylor/13/468/985,benign
spiritus-temporis.com/canadian-coast-guard/vessels.html,benign
whitechristmasbroadway.com/,benign
myspace.com/coolomusic,benign
facebook.com/pages/Paul-LeVota/20978475225,benign
pressreleases.kcstar.com/?q=node/68335,benign
wiki.answers.com/Q/Which_city_will_host_the_2012_Olympic_Games,benign
blogs.montrealgazette.com/2011/09/06/canadian-juniors-shine-monday-at-the-open/,benign
http://flowerstobulgaria.org/index.php/en/products-mainmenu-64?page=shop.product_details&category_id=8&flypage=flypage.tpl&product_id=46,defacement
eastbayexpress.com/92510/archives/2010/10/08/friday-must-read-whitman-is-a-whore-but-brown-has-to-apologize-bill-lockyer-gives-11-million-to-wifes-campaign,benign
baseball1976.blogspot.com/2009/09/1976-topps-215-reggie-smith.html,benign
dept.cugb.edu.cn/gem/index.htm?us.battle.net/login/en/?ref=fiuxnmeus.battle.net/d3/en/index&app=com-d3,benign
memursinav.com/wp-admin/maint/balaur/DE/pp/paypal.com/de/.9d4f47e6389393e534a5e8a8f2/cgi-bin/,benign
caufields.com/,benign
dbpedia.org/page/100%25_Banco,benign
naymz.com/directory/yves,benign
montrealgazette.com/sports/Quebec+Quebecor+come+agreement/5351299/story.html,benign
ca.linkedin.com/pub/jacques-lavoie/3/145/659,benign
spoke.com/info/p1LiJto/DavidBraley,benign
mediabase.com/mmrweb/7/stationplaylistrequest.asp?c_let=WKSC-FM,benign
http://www.masseyfergusonsocialclub.co.uk/index.php?option=com_content&view=article&id=47&Itemid=56,defacement
jigsaw.com/scid2862751/robert_park.xhtml,benign
http://www.520168.cn/style/?ref=http://us.battle.net/d3/en/index,phishing
http://www.garage-pirenne.be/index.php?option=com_content&view=article&id=70&vsig70_0=4,defacement
http://www.kdw-nettetal.de/index.php/archiv/88-musik-im-zelt-2011.html,defacement
http://www.newbody.pl/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5uZXdib2R5LnBsL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTUxJTNBcmVmbGVrb2xvZ2lhJmNhdGlkPTM1JTNBcmVmbGVrc290ZXJhcGlhJkl0ZW1pZD03MCZsYW5nPXBs&lang=pl,defacement
harnesslink.com/www/News.cgi?category=United-States-Harness-Racing,benign
http://www.qmcweb.com.br/index.php?option=com_ccboard&view=myprofile&cid=249&Itemid=53&lang=pt,defacement
secure.runescape.com.login.zzus.asia/m=weblogin/,benign
smartsheetss.tk,phishing
aoc.mcgill.ca/network/clubs,benign
directpromotions.co.nz,phishing
http://motthegioi.vn/phat-ngon/ly-hon-vi-chong-doi-hoi-nhieu-khien-toi-rat-mat-suc-182479.html,benign
http://drive-google-com.fanalav.com/ff0daef53c6fa71ec74928e02dd75cd9/,phishing
kentschools.net/?page_id=430,benign
allaboutjazz.com/php/entity.php?id=12936,benign
lyricsreg.com/lyrics/nikki+yanofsky/I+Believe/,benign
citwf.com/person510334.htm,benign
http://patch.com/maryland/germantown/amtrak-changes-dc-new-york-schedule-after-crash-kills-6-0/,benign
spoke.com/info/pEyJyn1/GaryGelfand,benign
articles.latimes.com/1986-07-20/local/me-17323_1_restaurant-dentist-elephant-cutlet,benign
track.shemale-club.com/track/NDk4OjI6Mg/,benign
ihf.lockton-ins.com/,benign
http://www.merlegkepeskonyvelotanfolyam.hu/szakmai-hirek/224-adokonferencia-2012.html,defacement
www.ainotap.com/wp-includes/css/,benign
historycommons.org/entity.jsp?entity=william___willie___horton_1,benign
http://olx.ro/i2/auto-masini-moto-ambarcatiuni/motociclete-scutere-atv/motociclete/auto-masini-moto-ambarcatiuni/motociclete-scutere-atv/motociclete,benign
kiellaeyecare.com/,benign
pspc.harris.com/,benign
en.wikipedia.org/wiki/Here%27s_to_the_Mourning,benign
canberrafilmfestival.com.au/2010/09/18-years-later/,benign
snowgoer.com/output.cfm?id=2826307,benign
nbcchicago.com/blogs/madhouse-enforcer/Before-Convention-Stan-May-Have-Gotten-Busy-125645113.html,benign
http://josecampuzano.net/index.php?view=article&id=56:blues-en-bb-king-club&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=72,defacement
bouroullec.com/,benign
herocycles.com/search.php,benign
http://www.path-finder.it/index.php?option=com_wmtpic&Itemid=60,defacement
http://bleacherreport.com/articles/2462642-rounding-up-the-latest-buzz-surrounding-nfl-offseason-workouts,benign
mylife.com/danteolgado,benign
wiki.name.com/en/Opal,benign
simpleandgreen.net/,benign
nhl.com/ice/player.htm?id=8449545,benign
ugandaonline.net/gallery/view/11360/dj_michael_with_the_ub_5_band_babes,benign
en.wikipedia.org/wiki/United_Soccer_Leagues,benign
http://www.edentravel-bg.com/index.html,defacement
http://isikpandizot.com/galeri/index.php/combined/css/ebadbc53dbfa23b70eb15a2eb474f9e3,malware
http://www.afotiadis.gr/index.php/el/about?tmpl=component&print=1&page=,defacement
absoluteastronomy.com/topics/Eric_Berne,benign
http://macedonia-extreme.com/index.php/component/mailto/index.html?tmpl=component&link=aHR0cDovL21hY2Vkb25pYS1leHRyZW1lLmNvbS9pbmRleC5waHAva2F5YWtpbmctc2VjdGlvbi80My1rYXlha2luZy8xMTgtd2VsY29tZS10by1rYXlha2luZy1zZWN0aW9u,defacement
faculty.mdanderson.org/Steven_Frank/,benign
hospital-data.com/hospitals/LIBERTY-MEMORIAL-HOSPITAL-HINESVILLE.html,benign
warrning-fanpa9e2.securittty4.ml,phishing
buymatbuild.com/wp-content/plugins/akismet/doi/,benign
http://www.caseaffittipuglia.com/case-a-ciardo.html?func=detail&id=58,defacement
imdb.com/name/nm0488321/,benign
ticketliquidator.com/tix/oakland-athletics-tickets.aspx,benign
http://qz.com/264781/the-latest-attack-on-americas-car-culture-comes-from-wall-street/,benign
nndb.com/people/966/000196378/,benign
burbankautosales.com/,benign
freewebs.com/stjohnstoneladiesfc/,benign
http://9779.info/%E4%BA%BA%E8%A1%8C%E9%81%93%E7%A0%96%E9%93%BA%E8%B4%B4%E5%9B%BE%E6%A1%88/,malware
www.xpressfx.co.za/images/sampledata/update/,benign
http://www.secomi-travel.ro/index.php?option=com_content&view=category&layout=blogcatalog&id=195&Itemid=123,defacement
ebay.com/itm/CHARLIE-BEAMON-Baltimore-Orioles-Signed-4-x-6-Black-and-White-Photo-/170715368439,benign
steamzcommunity.olympe.in/freegames/luckyday/update.php?cid=-878739&amp;uid=1497,benign
ntxe-news.com/cgi-bin/artman/exec/view.cgi?archive=23&num=38465&printer=1,benign
http://io9.com/the-terrifying-true-story-of-americas-youngest-serial-k-1698306734?utm_source=recirculation&utm_medium=recirculation&utm_campaign=fridayPM,benign
clevelandgroove.net/?tag=house-of-blues,benign
http://172.107.31.12/SBIDIOT/ppc,malware
budsells.com/,benign
http://avxhome.se/software/software_type/graphics_cad_cam/cad_cam/Metes.and.Bounds.4.9.0.html,benign
butel.nl/soip/,benign
http://www.masseny.de/index.php?option=com_phocagallery&view=category&id=8:meersburg-burgbelebung-mai-2009&Itemid=39,defacement
http://www.agence-metro.com/index.php?option=com_content&view=article&id=87:loue-appartement-en-belgique&catid=38&Itemid=53,defacement
http://odon-hotel.ru/index.php?option=com_content&view=category&layout=blog&id=20&Itemid=48&room-type=8000,defacement
http://theexpertautorepair.com/auto-air-conditioning.html,defacement
123people.ca/s/gord+pike,benign
http://9779.info/%E5%90%91%E6%97%A5%E8%91%B5%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware
amazon.com/Dan-Candys-Law-Donald-Sutherland/dp/6303249035,benign
us-bx.com/,benign
used-kansas-city-classifieds.com/,benign
http://www.qmcweb.com.br/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=26&catids=38|34&Itemid=1&lang=pt,defacement
http://ritarotango.ru/dddata/soo/login.php?&id=444f937a9151be6d30908f529b5f834d78f64fab8cd6d1652be92d3aaac0a69ae5d6cc8a53e76dd3816c81f90a0dc02378cad715bb3aa0909e66687c,phishing
http://167.71.174.63/bins/Hilix.mips,malware
http://onlineigri.net/all-games/casino-roulette_v441142,defacement
raidersonline.org/,benign
dansmith.com/?p=126,benign
omaha.com/article/20111123/NEWS0802/711239948,benign
ehow.com/how_2165675_stand-up-comedian.html,benign
classmates.com/directory/school/Cedar%20River%20Elementary%20School?org=17751481,benign
http://www.carretasereboques.com.br/index.php?option=com_content&view=article&id=11&Itemid=16,defacement
https://mitsui-jyuku.mixh.jp/uploads/266ODNO38B.exe,malware
www.danatranslation.com/modules/pp/secure-code4/security/login.php,benign
modelkits.com/,benign
http://www.trafficcontrolmky.com.au/index.php?option=com_user&view=reset,defacement
adbezerra.com.br,phishing
top2toebeautysecrets.com/2450/,benign
manta.com/c/mm82l9j/triangle-j-training-center,benign
abbottlawoffices.com/,benign
myspace.com/berliozviolist,benign
vimeo.com/channels/sidleebootcamp2011,benign
lahistory.org/site19.php,benign
http://www.allaroundrental.com/index.php?option=com_virtuemart&page=shop.browse&category_id=13&Itemid=53,defacement
http://www.rosstars.nl/wedstrijdverslagen/77-jmb2/306-meisjes-b2-toch-kampioen-na-een-zinderende-finale,defacement
sportsillustrated.cnn.com/vault/article/magazine/MAG1189177/index.htm,benign
orindachamber.org/directory_alpha.htm,benign
http://kickass.to/drake-if-you-re-reading-this-it-s-too-late-chattchitto-rg-t10220445.html,benign
med.upenn.edu/apps/faculty/index.php/g20000343/p14810,benign
larraskye.com/,benign
http://sodwanabaylodge.com/turtle-tours,defacement
netflix.com/Movie/Escape-from-Wildcat-Canyon/70027679,benign
shaneadamsmusic.info,phishing
https://toulousa.com/omg/413EYJSFYHMS.exe,malware
http://mashable.com/social-media/2015/05/07/social-media-fights-homelessness-washington-dc,benign
juicemagazine.com/COREYPARKS.html,benign
web.up.ac.za/default.asp?ipkCategoryID=5443,benign
http://tobogo.net/cdsb/board.php?board=comic&bm=view&no=232&category=&auth=&page=1&search=&keyword=&recom=,benign
submitmusic.pandora.com/submit/status,benign
constructoravym.cl/includes/bin/,benign
lynettej.com/,benign
http://maybank2u.com.my/mbb_info/m2u/public/personalList04.do?cntTypeId=0&channelId=INV-Investment&programId=INV03-Gold&cntKey=&chCatId=/mbb/Personal/INV-Investment,benign
pipl.com/directory/people/Max/Gale,benign
http://www.skshu.com.cn/goinfo/tech_equipment.aspx,defacement
watvon.com/radio/channel/CJAD-800-AM/6420,benign
http://emgn.com/entertainment/these-18-ridiculously-cute-dogs-will-make-you-feel-all-mushy-inside/,benign
mylife.com/suemonsky,benign
ideamarketers.com/?Guitar_Solo_Licks&articleid=1362703,benign
caribbeanoutdoorlife.com/pages/bahamas_places.htm,benign
mylife.com/benoit398,benign
gdrivesever.000webhostapp.com,phishing
smcpublications.com/catalog/music/band/catbdrent.htm,benign
'www.wffms.com/tj/login.html?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex',benign
linkedin.com/pub/david-benoit/1/5b6/815,benign
zoominfo.com/people/Zuberi_Shakir_376048694.aspx,benign
http://adventure-nicaragua.net/index.php?option=com_content&view=article&id=98&Itemid=62,defacement
valdinet.com/reports/news.html,benign
skatemusiclist.com/season_1990_1991.html,benign
tarabatestserver.in,phishing
familytreemaker.genealogy.com/users/s/h/a/Dale-R-Shank/,benign
http://www.tvsk.com.au/chefs/31-lauren-murdoch,defacement
facebook.com/pages/Macdonald-Campus-of-McGill-University/150355221657931,benign
www.paypal.ca.2196.secure6m.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=37c9b56653e7a447a04859b2d7edc072,benign
http://www.rsccaritas.ie/where-we-work/england-and-scotland/61-prostitution,defacement
highrisefire.com/,benign
http://svadebny.com/index.php?option=com_user&view=register,defacement
famousamericans.net/annaharriettecrawfordleonowens/,benign
http://37.49.226.237/deusbins/deus.x86,malware
bradtsics.com/zDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=ZmllbmU3QGFyY29yLmRl,benign
http://nonstopwebmarketing.com.au/portfolio,defacement
http://teenbol.com/dropbox/login.php,phishing
http://www.honarcinema.com/index.php?option=com_content&view=article&id=4365:2012-07-10-05-13-11&catid=1:latest-news,defacement
cellcorner.com/xshp/unlock-phone-codes/unlock-telus-blackberry-tour-9630-mobile-phone-by-unlocking-code.html,benign
allhighschools.com/school/ecole-secondaire-st-louis/999026782,benign
http://9ahba.webobo.biz/html.php?id_menu=3491679,phishing
nescac.com/sports/mice/2011-12/releases/COL_Moore_100411,benign
mrd.gov.kh/images/stories/paypal.us/paypal.us/webscr.php,benign
oakville.com/directory/churches/st-aidans-anglican-church,benign
mylife.com/jamesbishop2,benign
cinf.com/,benign
facebook.com/pages/Ed-Sanders/113382405338693,benign
http://www.ptddrivers.com/Profil_PaypaI/230a7f42bebf7ca9451c32396ee0110c/mpp/update/,phishing
travelmath.com/cities-in/Minnesota,benign
https://apbfiber.com/openme/485dd3optoor.exe,malware
dianeglancy.com/,benign
http://www.bedfordi-kan.co.uk/index.html,defacement
http://www.114633.com/cl/tpl/bojue/ver2/css/bojue.css?v=ver23.32,malware
fortsaskatchewanrecord.com/PrintArticle.aspx?e=3356948,benign
http://www.bukitesveiki.lt/component/banners/click/9,defacement
http://www.brigitte-koischwitz.de/index.php?option=com_virtuemart&page=shop.registration&Itemid=69,defacement
waatp.com/people/jack-vadnais/40623059/,benign
http://annviviskennel.net/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2FubnZpdmlza2VubmVsLm5ldC9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD01NjpiJkl0ZW1pZD03OQ==,defacement
theus50.com/washington/cities.php,benign
es.goldenmap.com/Margo,benign
aep.com/newsroom/newsreleases/?id=1332,benign
http://thenextweb.com/insider/2014/10/29/unbabel-integrates-mailchimp-offer-translation-service-promotional-emails/gtm.js/gtm.js,benign
http://186.93.107.30:9874/.i,malware
lynettestore.com,phishing
amazon.com/s?ie=UTF8&keywords=van%20houtte%20coffee&rh=i%3Aaps%2Ck%3Avan%20houtte%20coffee&page=1,benign
youtube.com/watch?v=2mgDKaQ1LFc,benign
http://pastehtml.com/view/c2vjwdres.html,phishing
fandango.com/tomrosqui/filmography/p61586,benign
http://olx.co.id/i2/hobi-olahraga/sepeda-aksesoris/sepeda-anak/hobi-olahraga/sepeda-aksesoris/sepeda-anak,benign
http://aljazeera.net/knowledgegate/authors/2015/4/13/%D8%AC%D9%87%D8%A7%D8%AF-%D8%B5%D9%82%D8%B1,benign
secure.runescape.com.secure.yl-login.com/m=weblogin/loginform.html?mod=www&ssl=0&dest,benign
ca.linkedin.com/pub/dir/+/Bourcier,benign
pasadenastarnews.com/opinions/ci_18620211,benign
http://www.mandyvollmer.de/index.html,defacement
192.com/atoz/people/gould/sandra/,benign
sonypictures.net/,benign
answers.com/topic/steinberg-1,benign
cbssports.com/mlb/players/playerpage/1655624/andrew-bailey,benign
en.wikipedia.org/wiki/Joe_Aull,benign
integrated-labels.co/img/herbal.php,benign
projectreachout.org/,benign
http://49.119.77.107:33933/Mozi.m,malware
absoluteastronomy.com/topics/Kemper_Arena,benign
flickr.com/photos/steve-brandon/3121785610/,benign
riflescopespy.com/schmidt-and-bender/,benign
http://oneplus.net/ca_en/support/answer/my-phone-flashlight-gets-activated-in-my-pocket,benign
absoluteastronomy.com/topics/Macedonians_(ethnic_group),benign
btjunkie.org/torrent/Macy-Gray-The-Very-Best-of-Art/4032712d15a03b42162cb8a8bad6b741e79b3afb5cc2,benign
streamingthe.net/KEXS-1090-AM-Kansas-City---Catholic-Radio-Network/p/7258,benign
http://9779.info/%E4%B8%80%E5%B9%B4%E7%BA%A7%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,malware
ufdc.ufl.edu/UF00028309/00197,benign
en.wikipedia.org/wiki/Don_Lalonde,benign
cand.uscourts.gov/emc,benign
baseball-reference.com/players/o/olsoniv01.shtml,benign
tuzosoccer.50webs.com/,benign
lux-p.com/hotb/,benign
www.asideal.com/js/?amp;amp;app=com-d3&amp;amp;amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,benign
manta.com/c/mm7fk98/san-antonio-park-head-start,benign
un.org/en/members/index.shtml,benign
http://xvideo-jp.com/archives/category/%e3%81%8a%e8%b2%b8%e3%81%97%e3%81%97%e3%81%be%e3%81%99%e3%80%82/%e7%b5%b6%e5%af%be%e7%9a%84%e7%be%8e%e5%b0%91%e5%a5%b3%e3%80%81%e3%81%8a%e8%b2%b8%e3%81%97%e3%81%97%e3%81%be%e3%81%99%e3%80%82,benign
http://nrk.no/hurtigruten/js/src/3rdParty/jquery.fancybox-1.3.4/fancybox/jquery.fancybox-1.3.4.pack.js,benign
facebook.com/people/Serge-Prou/734761984,benign
http://www.avf-communication.de/personen.html,defacement
000macu.wcomhost.com,phishing
americaballs.com/,benign
http://www.zselicpaintball.hu/sejeal.jpg,defacement
latinchat.ca/8733560639/53267548824646/,benign
asc-csa.gc.ca/eng/astronauts/biopayette.asp,benign
murrayhudson.com/antique_maps/us_state_maps/californiapre1870.html,benign
lyrics.wikia.com/Lecrae:Killa,benign
http://babal.net/news/view/111892/%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1-%D8%B9%D8%A8%D9%88%D8%A9-%D9%86%D8%A7%D8%B3%D9%81%D8%A9-%D9%81%D9%8A-%D9%85%D8%AD%D9%8A%D8%B7-%D9%86%D9%82%D8%B7%D8%A9-%D8%B4%D8%B1%D8%B7%D8%A9-%D8%A7%D9%84%D8%AD%D8%A7%D9%85%D9%88%D9%84%D9%89-%D8%A8%D8%A7%D9%84%D9%81%D9%8A%D9%88%D9%85,benign
ca.linkedin.com/pub/philippe-boisvert/20/469/210,benign
worldwidescience.org/topicpages/i/ian+pitfield+shows.html,benign
thecityfix.com/blog/2011-sustainable-transport-awards-developing-cities-serve-as-model-of-progress/,benign
expert2.webenviosilimitado.in/link.php?M=279162&amp;N=9&amp;L=5&amp;F=H,benign
leoslyrics.com/lianna-klassen/song-for-canada-lyrics/,benign
binance-lgin.com,phishing
onamrecords.com/Burt_Bacharach.php,benign
hti.umich.edu/cgi/t/text/text-idx?c=moa&cc=moa&view=text&rgn=main&idno=ACP6339.0001.001,benign
nostalgiadigest.com/comedy.html,benign
http://www.fancygaptourism.com/home,defacement
http://172.36.24.88:37562/Mozi.m,malware
en.wikipedia.org/wiki/Norman_Lewis_(artist),benign
docs.google.com/a/lamolina.edu.pe/spreadsheet/viewform?formkey=dFJ5cHVUTGo5WENmMnAySUJyTlpnNnc6MQ,benign
genymears.org/S7XIde/webscr_prim.php?Z2VueW1lYXJzLm9yZw==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDY0MTI0NA==,benign
http://kienthuc.net.vn/chi-tieu-tuyen-sinh/dh-cong-nghiep-tp-hcm-tuyen-8500-chi-tieu-nam-2015-486366.html,benign
theatrewithoutborders.com/node/1151,benign
montrealfood.com/smoked.html,benign
canada.com/calgaryherald/news/calgarybusiness/story.html?id=e42e1c2e-b08c-48bd-8cc7-bc6c87aa1c4d,benign
pauljose.solidwebhost.com/update-your-galaxy-soulmik-dank-smrate/hellozara-marka-drank-dlove-helen/Netzero/pay_form_ec_cvv2.html?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fd,benign
http://www.dijoser.pt/index.php/empresa/clientes/1-referencias/detail/14-datacomp.html?tmpl=component,defacement
http://www.114633.com/cl/?module=System&method=LiveTop&args=livehall,malware
web-acesso.com/atendimento/index.php,benign
jambase.com/Artists/4326/Tom-Constanten,benign
